tconst,primary_title,start_year,genres,averagerating,studio,domestic_gross,year
tt4744086,Ki & Ka,2016,"Comedy,Romance",5.8,Eros,858000.0,2016
tt4761916,Unfriended: Dark Web,2018,"Crime,Horror,Mystery",5.9,BH Tilt,8900000.0,2018
tt4765284,Pitch Perfect 3,2017,"Comedy,Music",5.8,Uni.,104900000.0,2017
tt4768764,Veteran,2015,"Action,Comedy,Crime",7.0,CJ,1200000.0,2015
tt4768776,"Right Now, Wrong Then",2015,Drama,7.2,Ghop,24500.0,2016
tt4769214,Whisky Galore,2016,"Comedy,Romance",5.7,Arrow,21000.0,2017
tt4769824,In This Corner of the World,2016,"Animation,Drama,History",7.8,FUN,172000.0,2017
tt4777584,One Week and a Day,2016,"Comedy,Drama",6.7,Osci.,41600.0,2017
tt4779682,The Meg,2018,"Action,Horror,Sci-Fi",5.7,WB,145400000.0,2018
tt4796122,Satanic,2016,Horror,3.7,Magn.,300.0,2016
tt4799050,Rough Night,2017,"Comedy,Crime,Thriller",5.2,Sony,22100000.0,2017
tt4799066,Midnight Sun,2018,"Drama,Romance",6.6,Global Road,9600000.0,2018
tt4814290,Te3n,2016,"Drama,Mystery,Thriller",7.2,Rel.,332000.0,2016
tt4819514,Go Away Mr. Tumor,2015,"Comedy,Romance",6.6,CL,287000.0,2015
tt4819544,Only You,2015,"Comedy,Romance",5.2,CL,61600.0,2015
tt4819560,Saving Mr. Wu,2015,"Action,Crime,Drama",6.7,UEP,92700.0,2015
tt4819576,L.O.R.D: Legend of Ravaging Dynasties,2016,"Animation,Fantasy",4.9,AR,350000.0,2016
tt4823538,La Boda de Valentina,2018,"Comedy,Romance",4.7,PNT,2800000.0,2018
tt4824308,God's Not Dead 2,2016,Drama,4.4,PFR,20800000.0,2016
tt4827986,The Sense of an Ending,2017,"Drama,Mystery",6.3,CBS,1300000.0,2017
tt4835086,We Are X,2016,"Documentary,Music",7.7,Drft.,45300.0,2016
tt4846232,Good Time,2017,"Crime,Drama,Thriller",7.3,A24,2000000.0,2017
tt4846340,Hidden Figures,2016,"Biography,Drama,History",7.8,Fox,169600000.0,2016
tt4849438,Baahubali 2: The Conclusion,2017,"Action,Drama",8.3,GrtIndia,20200000.0,2017
tt4853102,Batman: The Killing Joke,2016,"Action,Animation,Crime",6.5,Fathom,3800000.0,2016
tt4864932,Baaghi,2016,"Action,Thriller",5.2,UTV,438000.0,2016
tt4877122,The Emoji Movie,2017,"Adventure,Animation,Comedy",3.2,Sony,86100000.0,2017
tt4881806,Jurassic World: Fallen Kingdom,2018,"Action,Adventure,Sci-Fi",6.2,Uni.,417700000.0,2018
tt4892714,Fall in Love Like a Star,2015,Romance,5.2,CL,213000.0,2015
tt4897822,Where to Invade Next,2015,"Comedy,Documentary",7.5,Drft.,3800000.0,2016
tt4899406,Neon Bull,2015,Drama,6.8,KL,26700.0,2016
tt4907864,Mountain,2016,Drama,6.2,Greenwich,365000.0,2018
tt4912910,Mission: Impossible - Fallout,2018,"Action,Adventure,Thriller",7.8,Par.,220200000.0,2018
tt4914580,The Age of Shadows,2016,"Action,Drama,Thriller",7.1,CJ,542000.0,2016
tt4922692,"Kiki, Love to Love",2016,"Comedy,Romance",6.5,Strand,12500.0,2016
tt4925292,Lady Bird,2017,"Comedy,Drama",7.4,A24,49000000.0,2017
tt4929038,The Ornithologist,2016,"Adventure,Drama,Mystery",6.3,Strand,50500.0,2017
tt4932388,Let Yourself Go,2017,Comedy,6.1,Men.,12200.0,2018
tt4935446,Heart of a Dog,2015,Documentary,7.1,Abr.,421000.0,2015
tt4936450,Graduation,2016,"Crime,Drama",7.4,IFC,176000.0,2017
tt4937156,Our Last Tango,2015,"Documentary,Musical",7.2,Strand,100000.0,2016
tt4944352,Heneral Luna,2015,"Action,Biography,History",7.7,Abr.,206000.0,2015
tt4950110,I'm Not Ashamed,2016,"Biography,Drama",5.9,PFR,2100000.0,2016
tt4958448,Museo,2018,"Crime,Drama",7.0,Vita.,149000.0,2018
tt4958468,Un Padre No Tan Padre,2016,Comedy,6.9,PNT,2200000.0,2017
tt4971344,The Sisters Brothers,2018,"Adventure,Comedy,Crime",7.0,Annapurna,3100000.0,2018
tt4975498,The Advocate: A Missing Body,2015,"Crime,Mystery",6.6,CJ,50200.0,2015
tt4977530,Viceroy's House,2017,"Biography,Drama,History",6.7,IFC,1100000.0,2017
tt4978710,Marjorie Prime,2017,"Drama,Mystery,Romance",6.3,FR,181000.0,2017
tt4981636,Middle School: The Worst Years of My Life,2016,"Comedy,Family",6.1,LGF,20000000.0,2016
tt4995858,Mandy,2016,"Drama,Thriller",4.1,RLJ,1200000.0,2018
tt5001718,"Everything, Everything",2017,"Drama,Romance",6.4,WB,34100000.0,2017
tt5011290,So Young 2: Never Gone,2016,"Drama,Romance",5.3,CL,96400.0,2016
tt5013056,Dunkirk,2017,"Action,Drama,History",7.9,WB,188000000.0,2017
tt5023260,The Last Word,2017,"Comedy,Drama",6.6,BST,1800000.0,2017
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,"Crime,Drama",8.2,FoxS,54500000.0,2017
tt5028340,Mary Poppins Returns,2018,"Comedy,Family,Fantasy",6.9,BV,172000000.0,2018
tt5029608,Frantz,2016,"Drama,History,Romance",7.5,MBox,881000.0,2017
tt5034276,The Phone,2015,"Action,Mystery,Thriller",6.6,CJ,40500.0,2015
tt5049302,The Priests,2015,"Mystery,Thriller",6.4,CJ,185000.0,2015
tt5052448,Get Out,2017,"Horror,Mystery,Thriller",7.7,Uni.,176000000.0,2017
tt5052474,Sicario: Day of the Soldado,2018,"Action,Crime,Drama",7.1,Sony,50100000.0,2018
tt5061814,Goodbye Mr. Loser,2015,Comedy,6.7,CL,1300000.0,2015
tt5071886,Kabali,2016,"Action,Crime,Drama",6.3,CineGalaxy,3900000.0,2016
tt5074352,Dangal,2016,"Action,Biography,Drama",8.5,UTV,12400000.0,2016
tt5078134,A Woman's Life,2016,Drama,6.5,KL,37600.0,2017
tt5083738,The Favourite,2018,"Biography,Drama,History",7.6,FoxS,34400000.0,2018
tt5084170,Blade of the Immortal,2017,"Action,Drama,Fantasy",6.8,Magn.,151000.0,2017
tt5092380,Just a Breath Away,2018,Sci-Fi,5.9,EOne,78000.0,2018
tt5093754,A Melody to Remember,2016,"Action,Drama,War",7.3,CJ,44300.0,2016
tt5095030,Ant-Man and the Wasp,2018,"Action,Adventure,Comedy",7.1,BV,216600000.0,2018
tt5097070,Dancer,2016,"Biography,Documentary",7.9,IFC,71900.0,2016
tt5111874,My Scientology Movie,2015,Documentary,6.7,Magn.,22900.0,2017
tt5117670,Peter Rabbit,2018,"Adventure,Animation,Comedy",6.6,Sony,115300000.0,2018
tt5140878,Annabelle: Creation,2017,"Horror,Mystery,Thriller",6.5,WB (NL),102100000.0,2017
tt5156940,The Lure,2016,Documentary,7.5,Jan.,102000.0,2017
tt5164432,"Love, Simon",2018,"Comedy,Drama,Romance",7.6,Fox,40800000.0,2018
tt5165344,Rustom,2016,"Crime,Drama,Thriller",7.1,Zee,1100000.0,2016
tt5168192,"I, Daniel Blake",2016,Drama,7.9,IFC,260000.0,2017
tt5175450,Mark Felt: The Man Who Brought Down the White House,2017,"Biography,Drama,History",6.4,SPC,769000.0,2017
tt5186236,Afterimage,2016,"Biography,Drama,History",7.1,FM,33400.0,2017
tt5195412,Wakefield,2016,"Comedy,Drama",6.3,IFC,263000.0,2017
tt5197544,Baar Baar Dekho,2016,"Comedy,Drama,Romance",5.3,Eros,982000.0,2016
tt5208216,Wonderstruck,2017,"Drama,Mystery",6.2,RAtt.,1100000.0,2017
tt5213534,Oasis: Supersonic,2016,"Biography,Documentary,Music",7.9,A24,243000.0,2016
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,"Adventure,Animation,Comedy",6.3,Sony,167500000.0,2018
tt5221584,Aquarius,2016,Drama,7.5,Vita.,286000.0,2016
tt5222918,The Other Side of Hope,2017,"Comedy,Drama",7.2,Jan.,184000.0,2017
tt5226984,Tom of Finland,2017,"Biography,Drama",6.8,KL,378000.0,2017
tt5247022,Paterson,2016,"Comedy,Drama,Romance",7.4,BST,2200000.0,2016
tt5247704,Back to Burgundy,2017,"Comedy,Drama",6.9,MBox,258000.0,2018
tt5251328,One Piece Film: Gold,2016,"Action,Adventure,Animation",7.3,FUN,424000.0,2017
tt5255710,Sanam Teri Kasam,2016,"Drama,Musical,Romance",7.3,Eros,22100.0,2016
tt5257730,The Last Women Standing,2015,Romance,5.2,CL,163000.0,2015
tt5265702,Sweet 20,2015,"Comedy,Music",7.1,CJ,71800.0,2016
tt5269396,Sword Master,2016,"Action,Drama",6.1,WGUSA,75500.0,2016
tt5270948,Chappaquiddick,2017,"Drama,History,Thriller",6.5,ENTMP,17400000.0,2018
tt5273624,Journey to the West: The Demons Strike Back,2017,"Adventure,Comedy,Fantasy",5.4,Sony,880000.0,2017
tt5278462,Author: The JT LeRoy Story,2016,"Biography,Documentary",7.1,Magn.,86000.0,2016
tt5278506,Tickled,2016,"Documentary,Mystery",7.6,Magn.,614000.0,2016
tt5278596,Weiner,2016,Documentary,7.6,IFC,1700000.0,2016
tt5282006,The Duelist,2016,"Action,Drama,Thriller",6.4,Sony,13500.0,2016
tt5286444,Neerja,2016,"Biography,Drama,Thriller",7.7,FIP,1600000.0,2016
tt5294550,All the Money in the World,2017,"Biography,Crime,Drama",6.8,TriS,25100000.0,2017
tt5308322,Happy Death Day,2017,"Horror,Mystery,Thriller",6.5,Uni.,55700000.0,2017
tt5310090,Saala Khadoos,2016,"Action,Drama,Sport",7.6,UTV,76900.0,2016
tt5311514,Your Name.,2016,"Animation,Drama,Fantasy",8.4,FUN,5000000.0,2017
tt5311542,Never Look Away,2018,"Drama,History,Romance",7.7,SPC,1300000.0,2018
tt5322012,Wish Upon,2017,"Drama,Fantasy,Horror",5.0,BG,14300000.0,2017
tt5323662,A Silent Voice,2016,"Animation,Drama,Romance",8.2,Elev.,310000.0,2017
tt5325452,Boo! A Madea Halloween,2016,"Comedy,Drama,Horror",4.6,LGF,73200000.0,2016
tt5340300,Lean on Pete,2017,"Adventure,Drama",7.2,A24,1200000.0,2018
tt5358570,Like for Likes,2016,"Comedy,Romance",6.0,CJ,50800.0,2016
tt5360952,The Hurricane Heist,2018,"Action,Adventure,Crime",5.1,ENTMP,6100000.0,2018
tt5362988,Wind River,2017,"Crime,Drama,Mystery",7.7,Wein.,33800000.0,2017
tt5390504,Detroit,2017,"Crime,Drama,History",7.4,Annapurna,16800000.0,2017
tt5439796,Logan Lucky,2017,"Comedy,Crime,Drama",7.0,BST,27800000.0,2017
tt5452964,Don't Call Me Son,2016,Drama,6.8,Zeit.,11700.0,2016
tt5456546,Judwaa 2,2017,"Action,Comedy",3.9,FIP,1400000.0,2017
tt5462602,The Big Sick,2017,"Comedy,Drama,Romance",7.6,LGF,42900000.0,2017
tt5463162,Deadpool 2,2018,"Action,Adventure,Comedy",7.8,Fox,318500000.0,2018
tt5465370,Naam Hai Akira,2016,"Action,Thriller",5.9,FIP,219000.0,2016
tt5466186,7 Days in Entebbe,2018,"Action,Drama,History",5.8,Focus,3300000.0,2018
tt5471480,Magnus,2016,Documentary,7.1,FR,8900.0,2016
tt5474036,Manmarziyaan,2018,Romance,6.9,Eros,567000.0,2018
tt5476944,Black Butler: Book of the Atlantic,2017,Animation,7.7,FUN,248000.0,2017
tt5481184,League of Gods,2016,"Action,Fantasy",4.6,Sony,182000.0,2016
tt5502766,Phillauri,2017,"Comedy,Drama,Fantasy",6.1,FIP,468000.0,2017
tt5503266,Spirits' Homecoming,2016,Drama,6.3,PM&E,126000.0,2016
tt5503688,6 Below: Miracle on the Mountain,2017,"Adventure,Biography,Drama",5.7,MOM,14800.0,2017
tt5515022,The New Year's Eve of Old Lee,2016,Drama,4.6,CL,25400.0,2016
tt5516328,Ghost Stories,2017,"Drama,Horror",6.4,IFC,149000.0,2018
tt5519566,The First Monday in May,2016,Documentary,7.2,Magn.,527000.0,2016
tt5523010,The Nutcracker and the Four Realms,2018,"Adventure,Family,Fantasy",5.5,BV,54900000.0,2018
tt5537228,Everybody Loves Somebody,2017,"Comedy,Romance",6.5,PNT,1900000.0,2017
tt5540188,The Nile Hilton Incident,2017,"Crime,Drama,Thriller",6.8,Strand,81100.0,2017
tt5544384,Sword Art Online: The Movie - Ordinal Scale,2017,"Action,Adventure,Animation",7.4,Elev.,1500000.0,2017
tt5576174,Remember You,2016,"Drama,Mystery,Romance",6.7,CJ,14800.0,2016
tt5580036,"I, Tonya",2017,"Biography,Comedy,Drama",7.5,Neon,30000000.0,2017
tt5580266,The Hate U Give,2018,"Crime,Drama",7.3,Fox,29700000.0,2018
tt5580390,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,FoxS,63900000.0,2017
tt5584796,Tehran Taboo,2017,"Animation,Drama",7.0,KL,74800.0,2018
tt5595240,Kaptaan,2016,"Comedy,Drama,Family",6.5,UTV,204000.0,2016
tt5597408,Time Renegades,2016,"Fantasy,Romance,Thriller",6.9,CJ,59400.0,2016
tt5598102,Faces Places,2017,Documentary,7.9,Cohen,954000.0,2017
tt5606538,Confidential Assignment,2017,Action,6.5,CJ,476000.0,2017
tt5613834,A Gentleman,2017,"Action,Comedy",6.3,FIP,410000.0,2017
tt5639354,A Fantastic Woman,2017,Drama,7.2,SPC,2000000.0,2018
tt5639650,Phantom of the Theatre,2016,"Fantasy,Horror,Mystery",5.3,WGUSA,44000.0,2016
tt5644726,Phantom Detective,2016,"Action,Drama,Mystery",6.4,CJ,67100.0,2016
tt5649144,The Florida Project,2017,Drama,7.6,A24,5900000.0,2017
tt5664636,Goosebumps 2: Haunted Halloween,2018,"Adventure,Comedy,Family",5.6,Sony,46700000.0,2018
tt5670152,Traffik,2018,"Action,Crime,Drama",6.0,LGF,9200000.0,2018
tt5687040,Ismael's Ghosts,2017,"Drama,Romance,Thriller",5.6,Magn.,103000.0,2018
tt5687334,Godard Mon Amour,2017,"Biography,Comedy,Drama",6.6,Cohen,82300.0,2018
tt5690360,Slender Man,2018,"Horror,Mystery,Thriller",3.2,SGem,30600000.0,2018
tt5691024,Show Dogs,2018,"Adventure,Comedy,Family",3.7,Global Road,17900000.0,2018
tt5698496,The Girl Without Hands,2016,Animation,7.0,GK,21800.0,2017
tt5700672,Train to Busan,2016,"Action,Horror,Thriller",7.5,WGUSA,2100000.0,2016
tt5711148,Film Stars Don't Die in Liverpool,2017,"Biography,Drama,Romance",6.7,SPC,1000000.0,2017
tt5715410,The Son of Bigfoot,2017,"Adventure,Animation,Comedy",6.1,VPD,289000.0,2018
tt5718046,An Actor Prepares,2018,Comedy,5.0,Grav.,1700.0,2018
tt5721088,Just Getting Started,2017,"Action,Comedy",4.4,BG,6100000.0,2017
tt5726086,Insidious: The Last Key,2018,"Horror,Mystery,Thriller",5.7,Uni.,67700000.0,2018
tt5726616,Call Me by Your Name,2017,"Drama,Romance",7.9,SPC,18100000.0,2017
tt5727282,Borg vs. McEnroe,2017,"Biography,Drama,Sport",7.0,Neon,231000.0,2018
tt5729246,Seondal: The Man Who Sells the River,2016,"Adventure,Comedy,History",6.7,CJ,97500.0,2016
tt5729348,Memoir of a Murderer,2017,"Action,Crime,Thriller",7.0,WGUSA,91300.0,2017
tt5734576,The Possession of Hannah Grace,2018,"Horror,Mystery,Thriller",5.2,SGem,14800000.0,2018
tt5735464,Master,2016,"Action,Crime",6.6,CJ,597000.0,2016
tt5742374,You Were Never Really Here,2017,"Crime,Drama,Mystery",6.8,Amazon,2500000.0,2018
tt5758778,Skyscraper,2018,"Action,Adventure,Thriller",5.8,Uni.,68400000.0,2018
tt5771710,Rodin,2017,"Biography,Drama,Romance",4.8,Cohen,44300.0,2018
tt5776858,Phantom Thread,2017,"Drama,Romance",7.5,Focus,21200000.0,2017
tt5792490,Antonio Lopez 1970: Sex Fashion & Disco,2017,"Biography,Documentary",6.5,FM,43200.0,2018
tt5815940,Gentleman,2016,"Mystery,Romance,Thriller",7.1,Gaatri,898000.0,2016
tt5825380,Wonder Wheel,2017,Drama,6.2,Amazon,1400000.0,2017
tt5834262,Hotel Artemis,2018,"Action,Drama,Sci-Fi",6.1,Global Road,6700000.0,2018
tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.1,BV,201100000.0,2018
tt5882704,For a Few Bullets,2016,"Action,Comedy",5.4,CL,30100.0,2016
tt5882970,Tubelight,2017,"Drama,War",4.1,Yash,930000.0,2017
tt5884230,Brad's Status,2017,"Comedy,Drama,Music",6.5,Annapurna,2100000.0,2017
tt5886440,Marrowbone,2017,"Drama,Horror,Thriller",6.6,Magn.,1400.0,2018
tt5897636,Summer 1993,2017,"Drama,Family",7.2,Osci.,186000.0,2018
tt5918028,Asura: The City of Madness,2016,"Action,Crime",6.6,CJ,176000.0,2016
tt5918090,I Am Not Madame Bovary,2016,"Comedy,Drama",6.9,WGUSA,437000.0,2016
tt5923026,Marlina the Murderer in Four Acts,2017,"Drama,Thriller",7.0,Icar.,17800.0,2018
tt5935704,Padmaavat,2018,"Drama,History,Romance",7.0,VPD,11800000.0,2018
tt5946128,Dear Zindagi,2016,"Drama,Romance",7.6,Relbig.,2400000.0,2016
tt5947416,The Last Princess,2016,"Action,Biography,Drama",6.8,CJ,29300.0,2016
tt5956100,Tiger Zinda Hai,2017,"Action,Adventure,Thriller",6.1,Yash,5600000.0,2017
tt5969696,The Battleship Island,2017,"Action,Drama,History",7.1,CJ,1100000.0,2017
tt5991206,The Wedding Plan,2016,"Comedy,Romance",6.5,RAtt.,1400000.0,2017
tt5991974,The Last Suit,2017,Drama,7.1,OutF,73500.0,2018
tt5999530,Before We Vanish,2017,"Drama,Sci-Fi",5.9,Super,52100.0,2018
tt6000478,"Roman J. Israel, Esq.",2017,"Crime,Drama,Thriller",6.4,Sony,12000000.0,2017
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,"Comedy,Family",4.4,Fox,20700000.0,2017
tt6010020,Warriors of the Dawn,2017,"Adventure,Drama,History",5.4,FIP,84500.0,2017
tt6018306,Last Flag Flying,2017,"Comedy,Drama,War",6.9,LGF,965000.0,2017
tt6040662,The Children Act,2017,Drama,6.7,A24,548000.0,2018
tt6044910,Operation Mekong,2016,"Action,Adventure,Crime",6.6,WGUSA,800000.0,2016
tt6045466,Madame,2017,"Comedy,Drama,Romance",6.1,Blue Fox,91000.0,2018
tt6067462,Cock and Bull,2016,Crime,6.8,CL,82800.0,2016
tt6086614,Letters from Baghdad,2016,Documentary,6.8,Vita.,360000.0,2017
tt6108090,Secret Superstar,2017,"Drama,Music",8.0,,,2017
tt6108178,Disobedience,2017,"Drama,Romance",6.6,BST,3500000.0,2018
tt6113488,The Case for Christ,2017,"Biography,Drama",6.2,PFR,14700000.0,2017
tt6117702,Munna Michael,2017,"Action,Drama,Music",3.4,Eros,99600.0,2017
tt6133466,The First Purge,2018,"Action,Horror,Sci-Fi",5.1,Uni.,69500000.0,2018
tt6135348,BPM (Beats Per Minute),2017,Drama,7.5,Orch.,125000.0,2017
tt6152908,Buddies in India,2017,"Action,Comedy",3.7,CL,293000.0,2017
tt6167014,Mr. Donkey,2016,Comedy,7.5,CL,356000.0,2016
tt6170484,Monster Hunt 2,2018,"Adventure,Comedy,Sci-Fi",5.3,LGF,706000.0,2018
tt6175078,Luck-Key,2016,"Action,Comedy,Crime",6.9,JBG,467000.0,2016
tt6182908,Smallfoot,2018,"Adventure,Animation,Comedy",6.7,WB,83200000.0,2018
tt6207878,"No Date, No Signature",2017,"Drama,Mystery,Thriller",7.2,Distrib.,36400.0,2018
tt6213284,I Am Not a Witch,2017,Drama,6.9,FM,50900.0,2018
tt6217608,The Rider,2017,"Drama,Western",7.5,SPC,2400000.0,2018
tt6223806,Under the Tree,2017,"Comedy,Drama,Mystery",6.9,Magn.,67600.0,2018
tt6225520,The Man Who Invented Christmas,2017,"Biography,Comedy,Drama",7.0,BST,5700000.0,2017
tt6238896,Earth: One Amazing Day,2017,"Documentary,Family",7.8,BBC,81300.0,2017
tt6257174,The Miseducation of Cameron Post,2018,Drama,6.6,FR,905000.0,2018
tt6265828,A Ghost Story,2017,"Drama,Fantasy,Romance",6.8,A24,1600000.0,2017
tt6272828,Mubarakan,2017,"Comedy,Romance",5.6,Sony,759000.0,2017
tt6273736,Vanishing Time: A Boy Who Returned,2016,Fantasy,7.3,Dreamwest,57800.0,2016
tt6277440,Badrinath Ki Dulhania,2017,"Comedy,Drama,Romance",6.2,FIP,2000000.0,2017
tt6288250,Patti Cake$,2017,"Drama,Music",6.7,FoxS,800000.0,2017
tt6294822,The Post,2017,"Biography,Drama,History",7.2,Fox,81900000.0,2017
tt6322922,An Inconvenient Sequel: Truth to Power,2017,Documentary,6.3,Par.,3500000.0,2017
tt6330052,Gauguin: Voyage to Tahiti,2017,"Biography,Drama,Romance",5.9,Cohen,200000.0,2018
tt6333056,City of Ghosts,2017,"Documentary,War",7.4,IFC,128000.0,2017
tt6336356,Mary and the Witch's Flower,2017,"Adventure,Animation,Family",6.8,GK,2400000.0,2018
tt6343058,Oh Lucy!,2017,"Comedy,Drama",6.8,FM,375000.0,2018
tt6343314,Creed II,2018,"Drama,Sport",7.2,MGM,115700000.0,2018
tt6347308,A Quiet Place,2016,Documentary,6.6,Par.,188000000.0,2018
tt6352548,Poster Boys,2017,Comedy,5.6,Sony,97000.0,2017
tt6359956,A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,STX,72100000.0,2017
tt6367558,Double Lover,2017,"Drama,Romance,Thriller",6.2,Cohen,168000.0,2018
tt6370266,Bending the Arc,2017,Documentary,8.1,Abr.,21900.0,2017
tt6388082,My Annoying Brother,2016,"Comedy,Drama",7.3,CJ,52000.0,2016
tt6399158,Fabricated City,2017,"Action,Crime",6.9,CJ,105000.0,2017
tt6410564,The Third Murder,2017,"Crime,Drama,Mystery",6.7,FM,89300.0,2018
tt6421110,Proud Mary,2018,"Action,Crime,Drama",4.9,SGem,20900000.0,2018
tt6433456,Becoming Astrid,2018,"Biography,Drama",7.2,MBox,120000.0,2018
tt6452574,Sanju,2018,"Biography,Drama",7.9,FIP,7900000.0,2018
tt6461514,Duckweed,2017,"Comedy,Drama,Fantasy",6.5,CL,472000.0,2017
tt6466464,The Monkey King 3,2018,"Action,Adventure,Fantasy",5.5,WGUSA,187000.0,2018
tt6499752,Upgrade,2018,"Action,Sci-Fi,Thriller",7.6,BH Tilt,12000000.0,2018
tt6523720,The Quake,2018,"Action,Drama,Thriller",6.2,Magn.,6200.0,2018
tt6572702,Monster Family,2017,"Animation,Comedy,Family",4.8,VPD,127000.0,2018
tt6573444,Human Flow,2017,Documentary,6.9,Magn.,528000.0,2017
tt6578572,Ryuichi Sakamoto: Coda,2017,"Documentary,Music",7.7,MUBI,117000.0,2018
tt6580564,102 Not Out,2018,"Comedy,Drama",7.5,Sony,1300000.0,2018
tt6589464,The Prison,2017,"Action,Crime",6.6,WGUSA,207000.0,2017
tt6593240,A Paris Education,2018,Drama,6.3,KL,21600.0,2018
tt6662736,What They Had,2018,Drama,6.7,BST,260000.0,2018
tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.0,LGF,33600000.0,2018
tt6690310,Extraordinary Mission,2017,"Action,Crime",6.2,Crimson,54200.0,2017
tt6763252,The Captain,2017,"Drama,History,War",7.4,MBox,109000.0,2018
tt6765756,Foxtrot,2017,Mystery,6.0,SPC,619000.0,2018
tt6769280,Time Freak,2018,"Comedy,Drama,Romance",5.7,Grindstone,10000.0,2018
tt6776572,Beauty and the Dogs,2017,"Crime,Drama,Thriller",7.0,Osci.,8900.0,2018
tt6777338,The Villainess,2017,"Action,Drama",6.7,WGUSA,27700.0,2017
tt6791096,I Feel Pretty,2018,"Comedy,Romance",5.4,STX,48800000.0,2018
tt6802308,The 15:17 to Paris,2018,"Biography,Drama,Thriller",5.2,WB,36300000.0,2018
tt6802896,A Ciambra,2017,"Crime,Drama",6.9,IFC,41900.0,2018
tt6805354,Gabriel and the Mountain,2017,Drama,7.0,Strand,18400.0,2018
tt6817202,The King's Case Note,2017,"Comedy,Mystery",6.5,CJ,91000.0,2017
tt6843812,Baaghi 2,2018,"Action,Thriller",5.0,FIP,1300000.0,2018
tt6850820,Peppermint,2018,"Action,Crime,Drama",6.5,STX,35400000.0,2018
tt6878038,A Taxi Driver,2017,"Action,Drama,History",7.8,WGUSA,1500000.0,2017
tt6878882,Operation Red Sea,2018,"Action,Drama,Thriller",6.7,WGUSA,1500000.0,2018
tt6900448,Mirai,2018,"Adventure,Animation,Drama",7.1,GK,813000.0,2018
tt6911608,Mamma Mia! Here We Go Again,2018,"Comedy,Musical,Romance",6.7,Uni.,120600000.0,2018
tt6921996,Johnny English Strikes Again,2018,"Action,Adventure,Comedy",6.2,Uni.,4400000.0,2018
tt6957966,Little Italy,2018,"Comedy,Romance",5.7,EOne,990000.0,2018
tt6966692,Green Book,2018,"Biography,Comedy,Drama",8.3,Uni.,85100000.0,2018
tt6971752,Shubh Mangal Saavdhan,2017,"Comedy,Romance",6.9,Eros,690000.0,2017
tt6985200,Keys to the Heart,2018,"Comedy,Drama,Family",7.4,CJ,75100.0,2018
tt7008872,Boy Erased,2018,"Biography,Drama",7.0,Focus,6800000.0,2018
tt7022500,The Accidental Detective 2: In Action,2018,"Comedy,Crime,Thriller",6.5,CJ,179000.0,2018
tt7027278,Kedarnath,2018,"Drama,Romance",6.0,PackYourBag,901000.0,2018
tt7037566,Our President,2017,Documentary,5.3,CJ,507000.0,2017
tt7040874,A Simple Favor,2018,"Comedy,Crime,Drama",6.9,LGF,53500000.0,2018
tt7048622,The Insult,2017,"Crime,Drama,Thriller",7.7,Cohen,1000000.0,2018
tt7064498,Return of the Hero,2018,"Comedy,History",6.4,Distrib.,37100.0,2018
tt7074886,The Front Runner,2018,"Biography,Drama,History",6.2,Sony,2000000.0,2018
tt7108976,Detective K: Secret of the Living Dead,2018,"Comedy,Crime",6.1,WGUSA,104000.0,2018
tt7125860,If Beale Street Could Talk,2018,"Drama,Romance",7.2,Annapurna,14900000.0,2018
